X,Y,Z,phase_id,diameter,density,U,V,W,usr_var1
-0.01705964,-0.06378878,0.03838301,1,0.01,1000,0,0,0,2
-0.00220978,-0.04768386,0.02900037,1,0.01,1000,0,0,0,2
0.0119644,-0.05523139,0.0448877,1,0.01,1000,0,0,0,2
0.05198967,-0.05633654,0.02935744,1,0.01,1000,0,0,0,2
0.06246375,-0.04839384,0.04703615,1,0.01,1000,0,0,0,2
0.08089124,-0.04970127,0.05391894,1,0.01,1000,0,0,0,2
0.06603556,-0.05622741,0.04203475,1,0.01,1000,0,0,0,2
-0.07064692,-0.04997821,0.04754331,1,0.01,1000,0,0,0,2
-0.06680037,-0.0556383,0.04031677,1,0.01,1000,0,0,0,2
-0.07159854,-0.04041261,0.0448073,1,0.01,1000,0,0,0,2
-0.03535727,-0.05941043,0.03898189,1,0.01,1000,0,0,0,2
-0.04766439,-0.04863379,0.0476138,1,0.01,1000,0,0,0,2
-0.0218113,-0.05987503,0.05761262,1,0.01,1000,0,0,0,2
0.03082946,-0.05362457,0.03656423,1,0.01,1000,0,0,0,2
0.03167435,-0.04392737,0.04469642,1,0.01,1000,0,0,0,2
0.04254585,-0.03789451,0.05608015,1,0.01,1000,0,0,0,2
0.04878749,-0.05513871,0.03874679,1,0.01,1000,0,0,0,2
0.07343317,-0.0445331,0.04348298,1,0.01,1000,0,0,0,2
0.07816994,-0.05392052,0.06556796,1,0.01,1000,0,0,0,2
-0.08059342,-0.05012659,0.04670713,1,0.01,1000,0,0,0,2
-0.08414693,-0.04402897,0.05378317,1,0.01,1000,0,0,0,2
-0.06557643,-0.05693512,0.05290606,1,0.01,1000,0,0,0,2
-0.05783494,-0.05104862,0.05064791,1,0.01,1000,0,0,0,2
-0.02781719,-0.05658579,0.05033587,1,0.01,1000,0,0,0,2
-0.02069849,-0.05114888,0.06760195,1,0.01,1000,0,0,0,2
0.00886453,-0.06108904,0.05235861,1,0.01,1000,0,0,0,2
0.02365465,-0.04951134,0.0426298,1,0.01,1000,0,0,0,2
0.03909233,-0.05741719,0.04142423,1,0.01,1000,0,0,0,2
0.03303968,-0.05322353,0.04809101,1,0.01,1000,0,0,0,2
0.04321396,-0.0504362,0.04721345,1,0.01,1000,0,0,0,2
0.05660019,-0.05631133,0.04534643,1,0.01,1000,0,0,0,2
-0.08799817,-0.03573765,0.05782335,1,0.01,1000,0,0,0,2
-0.04669781,-0.03247097,0.04646546,1,0.01,1000,0,0,0,2
-0.01718545,-0.05041508,0.0502181,1,0.01,1000,0,0,0,2
-0.034031,-0.05247594,0.05745577,1,0.01,1000,0,0,0,2
-0.02754856,-0.05810057,0.06557302,1,0.01,1000,0,0,0,2
-0.01494877,-0.05292712,0.05963371,1,0.01,1000,0,0,0,2
0.03687039,-0.04559539,0.05321768,1,0.01,1000,0,0,0,2
0.02331893,-0.05629438,0.06542389,1,0.01,1000,0,0,0,2
0.02646703,-0.04586416,0.05298876,1,0.01,1000,0,0,0,2
0.05801769,-0.03260268,0.04765041,1,0.01,1000,0,0,0,2
0.0492696,-0.05668641,0.05213168,1,0.01,1000,0,0,0,2
0.07335891,-0.06039907,0.04737346,1,0.01,1000,0,0,0,2
-0.06778614,-0.06649953,0.07648675,1,0.01,1000,0,0,0,2
-0.06315845,-0.05867652,0.06295938,1,0.01,1000,0,0,0,2
-0.0376092,-0.05740582,0.04850827,1,0.01,1000,0,0,0,2
-0.03221848,-0.06226773,0.05778898,1,0.01,1000,0,0,0,2
-0.01175247,-0.05261863,0.07179787,1,0.01,1000,0,0,0,2
-0.00271479,-0.04843855,0.07096827,1,0.01,1000,0,0,0,2
-0.00242911,-0.05621096,0.07719062,1,0.01,1000,0,0,0,2
0.03429699,-0.05800434,0.06678168,1,0.01,1000,0,0,0,2
0.04544177,-0.06210928,0.06878163,1,0.01,1000,0,0,0,2
0.05745028,-0.05274931,0.05622149,1,0.01,1000,0,0,0,2
0.06483622,-0.05781449,0.05182898,1,0.01,1000,0,0,0,2
0.07542979,-0.05758425,0.0566985,1,0.01,1000,0,0,0,2
-0.07153853,-0.06238209,0.08478877,1,0.01,1000,0,0,0,2
-0.04987006,-0.06042998,0.06614246,1,0.01,1000,0,0,0,2
-0.03503979,-0.0552655,0.07152789,1,0.01,1000,0,0,0,2
-0.01938115,-0.0595145,0.08644012,1,0.01,1000,0,0,0,2
-0.01053107,-0.06542385,0.08640787,1,0.01,1000,0,0,0,2
-0.00221546,-0.0473878,0.08671219,1,0.01,1000,0,0,0,2
0.00891108,-0.05144989,0.05497461,1,0.01,1000,0,0,0,2
0.03027822,-0.05798608,0.07591647,1,0.01,1000,0,0,0,2
0.0400666,-0.0596196,0.07683286,1,0.01,1000,0,0,0,2
0.04999695,-0.05909338,0.07744209,1,0.01,1000,0,0,0,2
0.05554593,-0.05770989,0.06927021,1,0.01,1000,0,0,0,2
0.0632027,-0.05879673,0.06164267,1,0.01,1000,0,0,0,2
-0.07330316,-0.06042171,0.09442994,1,0.01,1000,0,0,0,2
-0.0527516,-0.05788051,0.08727766,1,0.01,1000,0,0,0,2
-0.04455476,-0.05393305,0.08321055,1,0.01,1000,0,0,0,2
-0.03515956,-0.05766966,0.0950119,1,0.01,1000,0,0,0,2
-0.01604149,-0.05281812,0.09500698,1,0.01,1000,0,0,0,2
-0.00070299,-0.05444937,0.09500161,1,0.01,1000,0,0,0,2
0.01673903,-0.05426309,0.09500817,1,0.01,1000,0,0,0,2
0.02518968,-0.06950954,0.09500605,1,0.01,1000,0,0,0,2
0.03153508,-0.06449839,0.08915626,1,0.01,1000,0,0,0,2
0.05286993,-0.06243745,0.08639672,1,0.01,1000,0,0,0,2
0.05969213,-0.05518665,0.08660342,1,0.01,1000,0,0,0,2
0.068739,-0.05927281,0.08740166,1,0.01,1000,0,0,0,2
-0.06773372,-0.06666298,-0.09500704,1,0.01,1000,0,0,0,1
-0.05869857,-0.06254823,-0.09500475,1,0.01,1000,0,0,0,1
-0.04222256,-0.05944141,-0.08651951,1,0.01,1000,0,0,0,1
-0.04516265,-0.0660008,-0.07672261,1,0.01,1000,0,0,0,1
-0.0206619,-0.0560853,-0.08865131,1,0.01,1000,0,0,0,1
-0.00372401,-0.03555744,-0.0950111,1,0.01,1000,0,0,0,1
0.01836005,-0.05841833,-0.08647412,1,0.01,1000,0,0,0,1
0.04220769,-0.05084794,-0.09502217,1,0.01,1000,0,0,0,1
0.04963626,-0.05753139,-0.09494396,1,0.01,1000,0,0,0,1
0.05955341,-0.05629657,-0.0950079,1,0.01,1000,0,0,0,1
-0.05993118,-0.04952827,-0.05560843,1,0.01,1000,0,0,0,1
-0.05989145,-0.06134237,-0.07459969,1,0.01,1000,0,0,0,1
-0.05128513,-0.06070719,-0.08258457,1,0.01,1000,0,0,0,1
-0.03394935,-0.06031475,-0.07849084,1,0.01,1000,0,0,0,1
-0.00324785,-0.05949498,-0.09035287,1,0.01,1000,0,0,0,1
0.05869227,-0.02582322,-0.0517256,1,0.01,1000,0,0,0,1
0.03044963,-0.04976875,-0.06139474,1,0.01,1000,0,0,0,1
0.05633735,-0.05287102,-0.06938652,1,0.01,1000,0,0,0,1
0.05466949,-0.05372286,-0.08668764,1,0.01,1000,0,0,0,1
0.06523636,-0.05390674,-0.06477765,1,0.01,1000,0,0,0,1
-0.08170742,-0.04824404,-0.04897626,1,0.01,1000,0,0,0,1
-0.06394108,-0.05725122,-0.01463753,1,0.01,1000,0,0,0,1
-0.04261829,-0.06405501,-0.01763308,1,0.01,1000,0,0,0,1
-0.02453162,-0.0441108,-0.03671655,1,0.01,1000,0,0,0,1
-0.0032657,-0.04763265,0.01152542,1,0.01,1000,0,0,0,2
0.0014396,-0.04608577,-0.01719323,1,0.01,1000,0,0,0,1
0.04241817,-0.05694746,-0.01308296,1,0.01,1000,0,0,0,1
0.02521282,-0.0375537,-0.04909683,1,0.01,1000,0,0,0,1
0.05676807,-0.06070628,-0.03961385,1,0.01,1000,0,0,0,1
0.06517131,-0.05560083,-0.03725373,1,0.01,1000,0,0,0,1
-0.07180527,-0.0620925,-0.0108544,1,0.01,1000,0,0,0,1
-0.05110354,-0.06208153,-0.02247157,1,0.01,1000,0,0,0,1
-0.03905758,-0.06615089,-0.02672489,1,0.01,1000,0,0,0,1
-0.02916821,-0.066314,-0.00347684,1,0.01,1000,0,0,0,1
-0.00891876,-0.02655642,0.05933041,1,0.01,1000,0,0,0,2
0.02938022,-0.05643653,-0.00510914,1,0.01,1000,0,0,0,1
0.0407568,-0.05677558,-0.00316846,1,0.01,1000,0,0,0,1
0.04547494,-0.05255447,-0.03415343,1,0.01,1000,0,0,0,1
0.06944084,-0.0533345,-0.00020676,1,0.01,1000,0,0,0,1
0.06589301,-0.0550476,-0.02734306,1,0.01,1000,0,0,0,1
-0.0605692,-0.05628655,0.03257528,1,0.01,1000,0,0,0,2
-0.0525263,-0.05612627,0.02667078,1,0.01,1000,0,0,0,2
-0.04903504,-0.06349113,-0.00911267,1,0.01,1000,0,0,0,1
-0.02732687,-0.06274213,0.00566988,1,0.01,1000,0,0,0,2
-0.02119152,-0.04724529,0.0340251,1,0.01,1000,0,0,0,2
-0.00085052,-0.05895858,-0.00137269,1,0.01,1000,0,0,0,1
0.03996356,-0.05995073,0.00959947,1,0.01,1000,0,0,0,2
0.05071241,-0.05618615,-0.00756627,1,0.01,1000,0,0,0,1
0.07475182,-0.05851673,0.03766769,1,0.01,1000,0,0,0,2
0.08197717,-0.04781205,-0.00168204,1,0.01,1000,0,0,0,1
-0.0730958,-0.06067925,0.05830401,1,0.01,1000,0,0,0,2
-0.05373144,-0.05489399,0.0777944,1,0.01,1000,0,0,0,2
-0.05471851,-0.0416917,0.04904838,1,0.01,1000,0,0,0,2
-0.02042474,-0.05302896,0.07741145,1,0.01,1000,0,0,0,2
0.000896,-0.0428668,0.07839273,1,0.01,1000,0,0,0,2
0.02530248,-0.04375264,0.06294255,1,0.01,1000,0,0,0,2
0.04225565,-0.05270328,0.06966262,1,0.01,1000,0,0,0,2
0.05132517,-0.04853271,0.07005092,1,0.01,1000,0,0,0,2
0.05893316,-0.04108582,0.05284191,1,0.01,1000,0,0,0,2
0.07126996,-0.05022177,0.05137939,1,0.01,1000,0,0,0,2
-0.05864623,-0.06174943,0.09472322,1,0.01,1000,0,0,0,2
-0.04657727,-0.05659305,0.09500858,1,0.01,1000,0,0,0,2
-0.02522987,-0.05661344,0.09501746,1,0.01,1000,0,0,0,2
-0.02936383,-0.05957128,0.08645299,1,0.01,1000,0,0,0,2
-0.01389994,-0.05124534,0.0853792,1,0.01,1000,0,0,0,2
0.00525774,-0.0518617,0.08183686,1,0.01,1000,0,0,0,2
0.02530509,-0.05941975,0.09503474,1,0.01,1000,0,0,0,2
0.04210423,-0.06415305,0.09481497,1,0.01,1000,0,0,0,2
0.05966842,-0.06150817,0.07888907,1,0.01,1000,0,0,0,2
0.06852791,-0.06570603,0.09501283,1,0.01,1000,0,0,0,2
-0.07431225,-0.05908974,-0.07743892,1,0.01,1000,0,0,0,1
-0.07430605,-0.05916813,-0.09501326,1,0.01,1000,0,0,0,1
-0.06083202,-0.06066887,-0.08542757,1,0.01,1000,0,0,0,1
-0.0496597,-0.058403,-0.0950009,1,0.01,1000,0,0,0,1
-0.03289612,-0.06071354,-0.09502819,1,0.01,1000,0,0,0,1
0.00886426,-0.04685939,-0.06554116,1,0.01,1000,0,0,0,1
0.0423101,-0.05482219,-0.07789621,1,0.01,1000,0,0,0,1
0.0454488,-0.04949314,-0.08570936,1,0.01,1000,0,0,0,1
0.05352192,-0.04834422,-0.09501083,1,0.01,1000,0,0,0,1
0.0788169,-0.05306648,-0.09503252,1,0.01,1000,0,0,0,1
0.07730486,-0.05505702,-0.08542182,1,0.01,1000,0,0,0,1
-0.08233107,-0.04724856,-0.06651698,1,0.01,1000,0,0,0,1
-0.07678164,-0.0557789,-0.06824218,1,0.01,1000,0,0,0,1
-0.04291718,-0.05453045,-0.06246765,1,0.01,1000,0,0,0,1
-0.03261617,-0.0509206,-0.06229453,1,0.01,1000,0,0,0,1
-0.01310298,-0.05161552,-0.07686868,1,0.01,1000,0,0,0,1
0.00887812,-0.04672125,-0.05557548,1,0.01,1000,0,0,0,1
0.04525677,-0.04418353,-0.05495429,1,0.01,1000,0,0,0,1
0.03703002,-0.04968042,-0.05362291,1,0.01,1000,0,0,0,1
0.05270133,-0.04937922,-0.0605366,1,0.01,1000,0,0,0,1
0.05466493,-0.03927674,-0.04326642,1,0.01,1000,0,0,0,1
0.07255457,-0.06130492,-0.07932438,1,0.01,1000,0,0,0,1
-0.07759126,-0.03765299,-0.05313858,1,0.01,1000,0,0,0,1
-0.06255547,-0.04354276,-0.0468229,1,0.01,1000,0,0,0,1
-0.03419092,-0.05688002,-0.02439752,1,0.01,1000,0,0,0,1
-0.03285557,-0.05992668,-0.01018519,1,0.01,1000,0,0,0,1
-0.01616803,-0.03872873,-0.03753679,1,0.01,1000,0,0,0,1
-0.00580918,-0.03837734,0.02851161,1,0.01,1000,0,0,0,2
0.02458615,-0.04985667,-0.02974776,1,0.01,1000,0,0,0,1
0.04101306,-0.04060295,-0.04665139,1,0.01,1000,0,0,0,1
0.07397585,-0.05954514,-0.01744613,1,0.01,1000,0,0,0,1
0.07428664,-0.0374141,-0.04584881,1,0.01,1000,0,0,0,1
0.07557624,-0.05741365,-0.02777071,1,0.01,1000,0,0,0,1
-0.07008895,-0.06405444,0.00705123,1,0.01,1000,0,0,0,2
-0.06932832,-0.05135291,-0.03964907,1,0.01,1000,0,0,0,1
-0.06056152,-0.06064876,0.02280946,1,0.01,1000,0,0,0,2
-0.06169722,-0.06102076,-0.02360536,1,0.01,1000,0,0,0,1
-0.00756965,-0.04862692,-0.01370691,1,0.01,1000,0,0,0,1
0.04705511,-0.06113015,0.01650644,1,0.01,1000,0,0,0,2
0.04451314,-0.05238333,-0.02421174,1,0.01,1000,0,0,0,1
0.0625433,-0.05770779,0.01244665,1,0.01,1000,0,0,0,2
0.06427706,-0.05765422,-0.01595883,1,0.01,1000,0,0,0,1
0.07125638,-0.048816,-0.03297079,1,0.01,1000,0,0,0,1
0.07962679,-0.05175981,-0.02062897,1,0.01,1000,0,0,0,1
-0.07390181,-0.05969137,0.02286857,1,0.01,1000,0,0,0,2
-0.0697957,-0.03136984,0.0409399,1,0.01,1000,0,0,0,2
-0.06603939,-0.04803449,0.03387725,1,0.01,1000,0,0,0,2
-0.04322658,-0.05518298,0.02071838,1,0.01,1000,0,0,0,2
-0.01845194,-0.05841359,0.00426875,1,0.01,1000,0,0,0,2
0.03866953,-0.04780767,0.0387112,1,0.01,1000,0,0,0,2
0.05738199,-0.05018733,0.0374872,1,0.01,1000,0,0,0,2
0.04525661,-0.05293448,0.00486918,1,0.01,1000,0,0,0,2
0.06799725,-0.04846522,0.0360777,1,0.01,1000,0,0,0,2
0.08441303,-0.04349612,-0.02353877,1,0.01,1000,0,0,0,1
0.08410888,-0.04410695,0.0441799,1,0.01,1000,0,0,0,2
-0.07120651,-0.06272387,0.0679009,1,0.01,1000,0,0,0,2
-0.07000154,-0.05140505,0.06034538,1,0.01,1000,0,0,0,2
-0.04478841,-0.05602269,0.07347746,1,0.01,1000,0,0,0,2
-0.03964278,-0.05839108,0.06324364,1,0.01,1000,0,0,0,2
-0.02502607,-0.04391924,0.07297108,1,0.01,1000,0,0,0,2
0.01782331,-0.0497873,0.06019305,1,0.01,1000,0,0,0,2
0.03038709,-0.05182941,0.05996248,1,0.01,1000,0,0,0,2
0.0526892,-0.04785384,0.04895756,1,0.01,1000,0,0,0,2
0.05698819,-0.05197383,0.0775375,1,0.01,1000,0,0,0,2
0.06528452,-0.05822653,0.07136041,1,0.01,1000,0,0,0,2
0.07208634,-0.06183116,0.06506914,1,0.01,1000,0,0,0,2
-0.07923067,-0.05242708,0.09500048,1,0.01,1000,0,0,0,2
-0.04060649,-0.04858974,0.09500542,1,0.01,1000,0,0,0,2
-0.03558522,-0.0517833,0.08697585,1,0.01,1000,0,0,0,2
-0.02441426,-0.05089294,0.08685767,1,0.01,1000,0,0,0,2
-0.01301655,-0.04181106,0.08856103,1,0.01,1000,0,0,0,2
0.01654847,-0.04666396,0.08851182,1,0.01,1000,0,0,0,2
0.03501836,-0.05711333,0.09493045,1,0.01,1000,0,0,0,2
0.05011283,-0.05817672,0.09500697,1,0.01,1000,0,0,0,2
0.05674221,-0.05072593,0.0950157,1,0.01,1000,0,0,0,2
0.06639239,-0.05322905,0.09500748,1,0.01,1000,0,0,0,2
0.07506024,-0.05815633,0.09501609,1,0.01,1000,0,0,0,2
-0.08496257,-0.04232733,-0.09502082,1,0.01,1000,0,0,0,1
-0.08005943,-0.05102616,-0.09501292,1,0.01,1000,0,0,0,1
-0.06769348,-0.05172579,-0.09501979,1,0.01,1000,0,0,0,1
-0.05776999,-0.0526081,-0.09502226,1,0.01,1000,0,0,0,1
-0.03381468,-0.05419108,-0.08755463,1,0.01,1000,0,0,0,1
-0.00229023,-0.05075417,-0.09502122,1,0.01,1000,0,0,0,1
0.00764208,-0.04564691,-0.07800357,1,0.01,1000,0,0,0,1
0.02702011,-0.05342361,-0.08667234,1,0.01,1000,0,0,0,1
0.04611651,-0.04164981,-0.09500782,1,0.01,1000,0,0,0,1
0.06885312,-0.05273911,-0.09500621,1,0.01,1000,0,0,0,1
0.06647806,-0.04126245,-0.05085038,1,0.01,1000,0,0,0,1
0.08269639,-0.04664973,-0.08555203,1,0.01,1000,0,0,0,1
-0.0789941,-0.0527927,-0.05896036,1,0.01,1000,0,0,0,1
-0.06700297,-0.05481271,-0.0718725,1,0.01,1000,0,0,0,1
-0.05049378,-0.0585056,-0.07288419,1,0.01,1000,0,0,0,1
-0.04054395,-0.05432257,-0.09500119,1,0.01,1000,0,0,0,1
-0.04810819,-0.04948131,-0.06935018,1,0.01,1000,0,0,0,1
-0.01173402,-0.05150208,-0.05982425,1,0.01,1000,0,0,0,1
0.01675493,-0.05295994,-0.05896369,1,0.01,1000,0,0,0,1
0.01877851,-0.04841316,-0.0794954,1,0.01,1000,0,0,0,1
0.03512651,-0.04913075,-0.07019014,1,0.01,1000,0,0,0,1
0.07216095,-0.04722551,-0.06218211,1,0.01,1000,0,0,0,1
0.0796805,-0.05170018,-0.06696191,1,0.01,1000,0,0,0,1
0.08016192,-0.05082273,-0.07686002,1,0.01,1000,0,0,0,1
-0.07995622,-0.05117223,-0.02545685,1,0.01,1000,0,0,0,1
-0.07780329,-0.05446665,-0.00844847,1,0.01,1000,0,0,0,1
-0.07924269,-0.05238791,-0.04023676,1,0.01,1000,0,0,0,1
-0.04381228,-0.05817711,-0.03776671,1,0.01,1000,0,0,0,1
-0.02756872,-0.06360112,-0.01782178,1,0.01,1000,0,0,0,1
-0.02465385,-0.05407266,-0.01808458,1,0.01,1000,0,0,0,1
0.00079573,-0.04714889,-0.02710731,1,0.01,1000,0,0,0,1
0.04708365,-0.0437287,-0.038534,1,0.01,1000,0,0,0,1
0.06058621,-0.04706223,-0.04525949,1,0.01,1000,0,0,0,1
0.06444767,-0.05603441,-0.04716495,1,0.01,1000,0,0,0,1
0.08157441,-0.04849101,-0.04061529,1,0.01,1000,0,0,0,1
0.08094867,-0.04953768,-0.03069882,1,0.01,1000,0,0,0,1
-0.07367741,-0.05999949,-0.00128045,1,0.01,1000,0,0,0,1
-0.05205803,-0.05823703,0.01695777,1,0.01,1000,0,0,0,2
-0.0592743,-0.05007607,-0.03606668,1,0.01,1000,0,0,0,1
-0.06180335,-0.05999996,0.003383,1,0.01,1000,0,0,0,2
-0.01416922,-0.05197305,-0.02328607,1,0.01,1000,0,0,0,1
-0.00741881,-0.05127789,-0.03099506,1,0.01,1000,0,0,0,1
0.02635263,-0.04876124,-0.01998269,1,0.01,1000,0,0,0,1
0.03795442,-0.04778446,-0.03867561,1,0.01,1000,0,0,0,1
0.03681465,-0.05814435,-0.02149062,1,0.01,1000,0,0,0,1
0.06066607,-0.056489,-0.0067187,1,0.01,1000,0,0,0,1
0.08188141,-0.04802062,-0.01166111,1,0.01,1000,0,0,0,1
0.06985279,-0.04995822,-0.01976763,1,0.01,1000,0,0,0,1
-0.07533094,-0.05775885,0.01270922,1,0.01,1000,0,0,0,2
-0.06949527,-0.05398522,0.00552327,1,0.01,1000,0,0,0,2
-0.05450811,-0.05230667,0.04133063,1,0.01,1000,0,0,0,2
-0.05197782,-0.0601731,0.03577448,1,0.01,1000,0,0,0,2
-0.04175283,-0.05715207,-0.00663089,1,0.01,1000,0,0,0,1
-0.03363568,-0.05340592,0.01861103,1,0.01,1000,0,0,0,2
0.00705336,-0.05291248,-0.00175243,1,0.01,1000,0,0,0,1
0.03821971,-0.05003274,0.01133048,1,0.01,1000,0,0,0,2
0.04893134,-0.04957112,-0.01483795,1,0.01,1000,0,0,0,1
0.05438764,-0.05496171,0.01933728,1,0.01,1000,0,0,0,2
0.08512724,-0.04195265,0.05856941,1,0.01,1000,0,0,0,2
0.06878014,-0.04115943,0.05476382,1,0.01,1000,0,0,0,2
-0.07503569,-0.05817792,0.07642446,1,0.01,1000,0,0,0,2
-0.06135885,-0.06044172,0.08289585,1,0.01,1000,0,0,0,2
-0.05837185,-0.0499354,0.08511671,1,0.01,1000,0,0,0,2
-0.03018694,-0.05027379,0.07870422,1,0.01,1000,0,0,0,2
-0.0306874,-0.04312909,0.08633795,1,0.01,1000,0,0,0,2
-0.00774311,-0.04732397,0.09501333,1,0.01,1000,0,0,0,2
0.00540656,-0.05423525,0.07131842,1,0.01,1000,0,0,0,2
0.0361794,-0.05002437,0.07712701,1,0.01,1000,0,0,0,2
0.05285262,-0.03566353,0.05863299,1,0.01,1000,0,0,0,2
0.0661172,-0.04941136,0.05989966,1,0.01,1000,0,0,0,2
0.07492912,-0.05826825,0.07395488,1,0.01,1000,0,0,0,2
0.07718557,-0.0552655,0.08398198,1,0.01,1000,0,0,0,2
-0.07770035,-0.05453794,0.08534831,1,0.01,1000,0,0,0,2
-0.05809783,-0.04631195,0.07521849,1,0.01,1000,0,0,0,2
-0.03062784,-0.04822091,0.09494319,1,0.01,1000,0,0,0,2
-0.02934332,-0.03831574,0.09500024,1,0.01,1000,0,0,0,2
-0.02139634,-0.04438125,0.09499956,1,0.01,1000,0,0,0,2
0.00127497,-0.04308124,0.09501003,1,0.01,1000,0,0,0,2
0.02546698,-0.04942323,0.09502646,1,0.01,1000,0,0,0,2
0.06119618,-0.04947904,0.06882356,1,0.01,1000,0,0,0,2
0.07098449,-0.04833313,0.08761201,1,0.01,1000,0,0,0,2
0.06754154,-0.05315785,0.07961303,1,0.01,1000,0,0,0,2
0.08071942,-0.04994672,0.09499638,1,0.01,1000,0,0,0,2
0.08548834,-0.04117806,0.09500235,1,0.01,1000,0,0,0,2
-0.07342577,-0.04355944,-0.09500773,1,0.01,1000,0,0,0,1
-0.06326643,-0.04302556,-0.09294043,1,0.01,1000,0,0,0,1
-0.03524138,-0.04605462,-0.09316764,1,0.01,1000,0,0,0,1
-0.02741588,-0.05238804,-0.09500949,1,0.01,1000,0,0,0,1
-0.00891255,-0.04216074,-0.05398887,1,0.01,1000,0,0,0,1
0.01245342,-0.04666212,-0.08699607,1,0.01,1000,0,0,0,1
0.00673903,-0.03857245,-0.08575053,1,0.01,1000,0,0,0,1
0.03654823,-0.04734328,-0.08113305,1,0.01,1000,0,0,0,1
0.04896692,-0.0475052,-0.07657851,1,0.01,1000,0,0,0,1
0.06254711,-0.0476821,-0.08763128,1,0.01,1000,0,0,0,1
0.07374946,-0.0457059,-0.08988971,1,0.01,1000,0,0,0,1
-0.06782837,-0.05268522,-0.06137028,1,0.01,1000,0,0,0,1
-0.04156034,-0.05474348,-0.07526516,1,0.01,1000,0,0,0,1
-0.03562935,-0.05843569,-0.06815261,1,0.01,1000,0,0,0,1
-0.05550027,-0.04320707,-0.07783659,1,0.01,1000,0,0,0,1
-0.03892642,-0.04576519,-0.05650135,1,0.01,1000,0,0,0,1
-0.00290175,-0.03504885,-0.07099897,1,0.01,1000,0,0,0,1
0.03290305,-0.04569685,-0.09027336,1,0.01,1000,0,0,0,1
0.04838898,-0.04357322,-0.06740871,1,0.01,1000,0,0,0,1
0.05992579,-0.05080732,-0.07848843,1,0.01,1000,0,0,0,1
0.06469187,-0.05733388,-0.08649663,1,0.01,1000,0,0,0,1
0.08377439,-0.04479123,-0.06021655,1,0.01,1000,0,0,0,1
-0.03534909,-0.03754034,-0.05205783,1,0.01,1000,0,0,0,1
-0.05041154,-0.04913371,-0.05863997,1,0.01,1000,0,0,0,1
-0.0497714,-0.05119731,-0.07965458,1,0.01,1000,0,0,0,1
-0.04252403,-0.04944964,-0.08631246,1,0.01,1000,0,0,0,1
-0.01783342,-0.04403628,-0.04584205,1,0.01,1000,0,0,0,1
0.02770742,-0.02620305,-0.04453836,1,0.01,1000,0,0,0,1
0.02351107,-0.05097008,-0.06850377,1,0.01,1000,0,0,0,1
0.03660291,-0.04096614,-0.06426388,1,0.01,1000,0,0,0,1
0.06211867,-0.04751914,-0.05776726,1,0.01,1000,0,0,0,1
0.07432787,-0.04464347,-0.07159433,1,0.01,1000,0,0,0,1
0.06369028,-0.04165341,-0.07977755,1,0.01,1000,0,0,0,1
-0.08244086,-0.04710033,-0.07645661,1,0.01,1000,0,0,0,1
-0.08165012,-0.02852338,-0.06128781,1,0.01,1000,0,0,0,1
-0.05657857,-0.02543006,-0.08711952,1,0.01,1000,0,0,0,1
-0.05138715,-0.03162973,-0.05338431,1,0.01,1000,0,0,0,1
-0.03735672,-0.01927445,-0.08068175,1,0.01,1000,0,0,0,1
0.04011773,-0.01946097,-0.03368729,1,0.01,1000,0,0,0,1
0.0090473,-0.03805856,-0.06054696,1,0.01,1000,0,0,0,1
0.03351387,-0.03434065,-0.04457354,1,0.01,1000,0,0,0,1
0.08164498,-0.02929345,-0.06648564,1,0.01,1000,0,0,0,1
0.07559722,-0.0413203,-0.05491895,1,0.01,1000,0,0,0,1
0.09431338,-0.01082391,-0.06213387,1,0.01,1000,0,0,0,1
-0.09234901,-0.0218318,-0.04166271,1,0.01,1000,0,0,0,1
0.05851635,-0.01584743,-0.05231973,1,0.01,1000,0,0,0,1
-0.04768406,-0.01223786,-0.09500039,1,0.01,1000,0,0,0,1
-0.07558036,-0.01734278,0.01673703,1,0.01,1000,0,0,0,2
-0.06143029,-0.01632322,0.08711629,1,0.01,1000,0,0,0,2
0.01875005,-0.01746687,0.07838963,1,0.01,1000,0,0,0,2
0.06985019,-0.01757535,-0.03243984,1,0.01,1000,0,0,0,1
0.0530773,-0.03074493,-0.0036272,1,0.01,1000,0,0,0,1
0.05268374,-0.01298628,-0.07548664,1,0.01,1000,0,0,0,1
0.06396021,-0.02080483,-0.04487556,1,0.01,1000,0,0,0,1
0.09327748,-0.01784455,-0.03561016,1,0.01,1000,0,0,0,1
-0.08634387,-0.03937644,-0.04863131,1,0.01,1000,0,0,0,1
-0.0789799,-0.02516817,-0.04256273,1,0.01,1000,0,0,0,1
-0.09115546,-0.02660297,-0.03296536,1,0.01,1000,0,0,0,1
-0.03080445,-0.04384373,-0.04577524,1,0.01,1000,0,0,0,1
-0.04583817,-0.02374903,-0.03318092,1,0.01,1000,0,0,0,1
0.0370686,-0.02820268,-0.03753304,1,0.01,1000,0,0,0,1
0.05989515,-0.03408581,-0.03652922,1,0.01,1000,0,0,0,1
0.04730052,-0.0370348,-0.03111766,1,0.01,1000,0,0,0,1
0.07963219,-0.02624651,-0.04893429,1,0.01,1000,0,0,0,1
0.07048045,-0.04929645,-0.04290349,1,0.01,1000,0,0,0,1
0.08607514,-0.03994336,-0.04307282,1,0.01,1000,0,0,0,1
-0.07613307,-0.05666564,-0.01803977,1,0.01,1000,0,0,0,1
