X,Y,Z,phase_id,diameter,density,U,V,W
-0.03306,0.145,0.002764,1,0.005,1000,0,0,0
0.002764,0.145,0.03309,1,0.005,1000,0,0,0
0.002764,0.145,-0.03309,1,0.005,1000,0,0,0
0.04136,0.1423,-0.01249,1,0.005,1000,0,0,0
0.04136,0.1423,0.01249,1,0.005,1000,0,0,0
-0.008312,0.1447,0.03313,1,0.005,1000,0,0,0
-0.008312,0.1447,-0.03313,1,0.005,1000,0,0,0
0.0332,0.1448,0.008308,1,0.005,1000,0,0,0
0.0332,0.1448,-0.008308,1,0.005,1000,0,0,0
-0.03309,0.1448,-0.008346,1,0.005,1000,0,0,0
-0.03309,0.1448,0.008346,1,0.005,1000,0,0,0
0.008342,0.1448,0.03313,1,0.005,1000,0,0,0
0.008342,0.1448,-0.03313,1,0.005,1000,0,0,0
-0.01944,0.1462,-0.01944,1,0.005,1000,0,0,0
0.01944,0.1462,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1462,0.01944,1,0.005,1000,0,0,0
0.01944,0.1462,0.01944,1,0.005,1000,0,0,0
-0.03319,0.1444,-0.01373,1,0.005,1000,0,0,0
-0.03319,0.1444,0.01373,1,0.005,1000,0,0,0
0.01376,0.1444,-0.03319,1,0.005,1000,0,0,0
0.01376,0.1444,0.03319,1,0.005,1000,0,0,0
-0.01376,0.1445,0.03323,1,0.005,1000,0,0,0
-0.01376,0.1445,-0.03323,1,0.005,1000,0,0,0
0.03327,0.1445,0.01379,1,0.005,1000,0,0,0
0.03327,0.1445,-0.01379,1,0.005,1000,0,0,0
0.02465,0.1469,-0.002784,1,0.005,1000,0,0,0
0.02465,0.1469,0.002784,1,0.005,1000,0,0,0
0.02467,0.1467,-0.008345,1,0.005,1000,0,0,0
0.02467,0.1467,0.008345,1,0.005,1000,0,0,0
-0.002791,0.147,0.02457,1,0.005,1000,0,0,0
-0.002791,0.147,-0.02457,1,0.005,1000,0,0,0
0.002783,0.147,0.02453,1,0.005,1000,0,0,0
0.002783,0.147,-0.02453,1,0.005,1000,0,0,0
-0.00835,0.1468,-0.02464,1,0.005,1000,0,0,0
-0.00835,0.1468,0.02464,1,0.005,1000,0,0,0
-0.02442,0.1471,-0.002786,1,0.005,1000,0,0,0
-0.02442,0.1471,0.002786,1,0.005,1000,0,0,0
0.008344,0.1469,0.02465,1,0.005,1000,0,0,0
0.008344,0.1469,-0.02465,1,0.005,1000,0,0,0
-0.03668,0.1411,-0.03184,1,0.005,1000,0,0,0
-0.03668,0.1411,0.03184,1,0.005,1000,0,0,0
0.03197,0.141,-0.03687,1,0.005,1000,0,0,0
0.03197,0.141,0.03688,1,0.005,1000,0,0,0
0.02354,0.1446,-0.02843,1,0.005,1000,0,0,0
0.02354,0.1446,0.02843,1,0.005,1000,0,0,0
-0.02457,0.147,0.008354,1,0.005,1000,0,0,0
-0.02457,0.147,-0.008354,1,0.005,1000,0,0,0
-0.02838,0.1447,-0.02347,1,0.005,1000,0,0,0
-0.02838,0.1447,0.02347,1,0.005,1000,0,0,0
0.02473,0.1466,-0.0139,1,0.005,1000,0,0,0
0.02473,0.1466,0.0139,1,0.005,1000,0,0,0
0.02856,0.1447,-0.02345,1,0.005,1000,0,0,0
0.02856,0.1447,0.02345,1,0.005,1000,0,0,0
0.03705,0.1411,0.03196,1,0.005,1000,0,0,0
0.03705,0.1411,-0.03196,1,0.005,1000,0,0,0
-0.04115,0.1425,-0.01743,1,0.005,1000,0,0,0
-0.04115,0.1425,0.01743,1,0.005,1000,0,0,0
-0.03179,0.1412,-0.03696,1,0.005,1000,0,0,0
-0.03179,0.1412,0.03696,1,0.005,1000,0,0,0
-0.01388,0.1466,-0.0247,1,0.005,1000,0,0,0
-0.01388,0.1466,0.0247,1,0.005,1000,0,0,0
0.0139,0.1466,0.02475,1,0.005,1000,0,0,0
0.0139,0.1466,-0.02475,1,0.005,1000,0,0,0
0.01757,0.1425,-0.0413,1,0.005,1000,0,0,0
0.01757,0.1425,0.04131,1,0.005,1000,0,0,0
-0.02331,0.1448,-0.02852,1,0.005,1000,0,0,0
-0.02331,0.1448,0.02852,1,0.005,1000,0,0,0
0.04146,0.1425,0.01743,1,0.005,1000,0,0,0
0.04146,0.1425,-0.01743,1,0.005,1000,0,0,0
-0.02471,0.1467,-0.0139,1,0.005,1000,0,0,0
-0.02471,0.1467,0.0139,1,0.005,1000,0,0,0
-0.01726,0.1425,0.04135,1,0.005,1000,0,0,0
-0.01726,0.1425,-0.04135,1,0.005,1000,0,0,0
0.0333,0.1446,0.01876,1,0.005,1000,0,0,0
0.0333,0.1446,-0.01876,1,0.005,1000,0,0,0
0.01873,0.1446,0.03321,1,0.005,1000,0,0,0
0.01873,0.1446,-0.03321,1,0.005,1000,0,0,0
-0.0332,0.1446,0.01872,1,0.005,1000,0,0,0
-0.0332,0.1446,-0.01872,1,0.005,1000,0,0,0
-0.01874,0.1446,-0.03328,1,0.005,1000,0,0,0
-0.01874,0.1446,0.03328,1,0.005,1000,0,0,0
0.0248,0.1466,0.01947,1,0.005,1000,0,0,0
0.0248,0.1466,-0.01947,1,0.005,1000,0,0,0
0.01946,0.1466,0.02484,1,0.005,1000,0,0,0
0.01946,0.1466,-0.02484,1,0.005,1000,0,0,0
-0.01948,0.1467,-0.02476,1,0.005,1000,0,0,0
-0.01948,0.1467,0.02476,1,0.005,1000,0,0,0
-0.02474,0.1467,0.01947,1,0.005,1000,0,0,0
-0.02474,0.1467,-0.01947,1,0.005,1000,0,0,0
-0.04138,0.1426,0.02235,1,0.005,1000,0,0,0
-0.04138,0.1426,-0.02235,1,0.005,1000,0,0,0
0.04161,0.1426,0.02237,1,0.005,1000,0,0,0
0.04161,0.1426,-0.02237,1,0.005,1000,0,0,0
-0.02221,0.1426,-0.04153,1,0.005,1000,0,0,0
-0.02221,0.1426,0.04153,1,0.005,1000,0,0,0
0.02247,0.1426,-0.04152,1,0.005,1000,0,0,0
0.02247,0.1426,0.04152,1,0.005,1000,0,0,0
0.03797,0.1457,0.002774,1,0.005,1000,0,0,0
0.03797,0.1457,-0.002774,1,0.005,1000,0,0,0
0.002769,0.1458,0.0379,1,0.005,1000,0,0,0
0.002769,0.1458,-0.0379,1,0.005,1000,0,0,0
-0.002766,0.1458,-0.0379,1,0.005,1000,0,0,0
-0.002766,0.1458,0.0379,1,0.005,1000,0,0,0
-0.0412,0.1424,0.02729,1,0.005,1000,0,0,0
-0.0412,0.1424,-0.02729,1,0.005,1000,0,0,0
0.04144,0.1424,0.02733,1,0.005,1000,0,0,0
0.04144,0.1424,-0.02733,1,0.005,1000,0,0,0
-0.03785,0.1459,-0.002776,1,0.005,1000,0,0,0
-0.03785,0.1459,0.002776,1,0.005,1000,0,0,0
-0.02718,0.1425,-0.04136,1,0.005,1000,0,0,0
-0.02717,0.1425,0.04136,1,0.005,1000,0,0,0
0.02366,0.1452,-0.03331,1,0.005,1000,0,0,0
0.02366,0.1452,0.03331,1,0.005,1000,0,0,0
0.03797,0.1457,0.008263,1,0.005,1000,0,0,0
0.03797,0.1457,-0.008263,1,0.005,1000,0,0,0
-0.03327,0.1452,0.02365,1,0.005,1000,0,0,0
-0.03327,0.1452,-0.02365,1,0.005,1000,0,0,0
0.02741,0.1425,0.04136,1,0.005,1000,0,0,0
0.02741,0.1425,-0.04136,1,0.005,1000,0,0,0
0.03346,0.1452,0.02368,1,0.005,1000,0,0,0
0.03346,0.1452,-0.02368,1,0.005,1000,0,0,0
-0.008248,0.1458,0.03789,1,0.005,1000,0,0,0
-0.008248,0.1458,-0.03789,1,0.005,1000,0,0,0
0.008277,0.1458,-0.03789,1,0.005,1000,0,0,0
0.008277,0.1458,0.03789,1,0.005,1000,0,0,0
-0.02366,0.1452,-0.03342,1,0.005,1000,0,0,0
-0.02367,0.1452,0.03342,1,0.005,1000,0,0,0
-0.03785,0.1459,0.008258,1,0.005,1000,0,0,0
-0.03785,0.1459,-0.008258,1,0.005,1000,0,0,0
0.03802,0.1457,0.01383,1,0.005,1000,0,0,0
0.03802,0.1457,-0.01383,1,0.005,1000,0,0,0
0.01381,0.1458,-0.03788,1,0.005,1000,0,0,0
0.01381,0.1458,0.03788,1,0.005,1000,0,0,0
-0.01382,0.1457,-0.03797,1,0.005,1000,0,0,0
-0.01383,0.1457,0.03797,1,0.005,1000,0,0,0
0.02853,0.1458,0.02838,1,0.005,1000,0,0,0
0.02853,0.1458,-0.02838,1,0.005,1000,0,0,0
-0.02833,0.1459,-0.02849,1,0.005,1000,0,0,0
-0.02833,0.1459,0.02849,1,0.005,1000,0,0,0
-0.03785,0.1458,-0.01384,1,0.005,1000,0,0,0
-0.03785,0.1458,0.01384,1,0.005,1000,0,0,0
0.02963,0.1484,0.002787,1,0.005,1000,0,0,0
0.02963,0.1484,-0.002787,1,0.005,1000,0,0,0
-0.002793,0.1484,-0.0296,1,0.005,1000,0,0,0
-0.002793,0.1484,0.0296,1,0.005,1000,0,0,0
0.002784,0.1485,0.02958,1,0.005,1000,0,0,0
0.002784,0.1485,-0.02958,1,0.005,1000,0,0,0
0.02967,0.1483,0.008365,1,0.005,1000,0,0,0
0.02967,0.1483,-0.008365,1,0.005,1000,0,0,0
-0.02962,0.1485,-0.002789,1,0.005,1000,0,0,0
-0.02962,0.1485,0.002789,1,0.005,1000,0,0,0
-0.00837,0.1483,0.02965,1,0.005,1000,0,0,0
-0.00837,0.1483,-0.02965,1,0.005,1000,0,0,0
0.03679,0.1423,0.03678,1,0.005,1000,0,0,0
0.03679,0.1423,-0.03678,1,0.005,1000,0,0,0
0.008358,0.1484,0.02966,1,0.005,1000,0,0,0
0.008358,0.1484,-0.02966,1,0.005,1000,0,0,0
-0.0366,0.1424,-0.03667,1,0.005,1000,0,0,0
-0.0366,0.1424,0.03667,1,0.005,1000,0,0,0
-0.0297,0.1484,-0.008364,1,0.005,1000,0,0,0
-0.0297,0.1484,0.008364,1,0.005,1000,0,0,0
0.0139,0.148,-0.02971,1,0.005,1000,0,0,0
0.0139,0.148,0.02971,1,0.005,1000,0,0,0
0.02975,0.148,-0.01392,1,0.005,1000,0,0,0
0.02975,0.148,0.01392,1,0.005,1000,0,0,0
-0.02972,0.148,-0.0139,1,0.005,1000,0,0,0
-0.02972,0.148,0.0139,1,0.005,1000,0,0,0
-0.01391,0.148,0.02972,1,0.005,1000,0,0,0
-0.01391,0.148,-0.02972,1,0.005,1000,0,0,0
0.03806,0.1455,0.01943,1,0.005,1000,0,0,0
0.03806,0.1455,-0.01943,1,0.005,1000,0,0,0
-0.0194,0.1456,-0.03804,1,0.005,1000,0,0,0
-0.0194,0.1456,0.03804,1,0.005,1000,0,0,0
0.0194,0.1457,0.03794,1,0.005,1000,0,0,0
0.0194,0.1457,-0.03794,1,0.005,1000,0,0,0
-0.03793,0.1457,0.01945,1,0.005,1000,0,0,0
-0.03793,0.1457,-0.01945,1,0.005,1000,0,0,0
-0.002778,0.1518,-0.002778,1,0.005,1000,0,0,0
0.002778,0.1518,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1518,0.002778,1,0.005,1000,0,0,0
0.002778,0.1518,0.002778,1,0.005,1000,0,0,0
-0.04135,0.1426,-0.03228,1,0.005,1000,0,0,0
-0.04135,0.1426,0.03228,1,0.005,1000,0,0,0
0.02518,0.1478,0.02507,1,0.005,1000,0,0,0
0.02519,0.1478,-0.02507,1,0.005,1000,0,0,0
-0.002778,0.1518,-0.008333,1,0.005,1000,0,0,0
0.002778,0.1518,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1518,-0.002778,1,0.005,1000,0,0,0
0.008333,0.1518,-0.002778,1,0.005,1000,0,0,0
-0.008333,0.1518,0.002778,1,0.005,1000,0,0,0
0.008333,0.1518,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1518,0.008333,1,0.005,1000,0,0,0
0.002778,0.1518,0.008333,1,0.005,1000,0,0,0
0.03238,0.1427,0.04151,1,0.005,1000,0,0,0
0.03238,0.1427,-0.04151,1,0.005,1000,0,0,0
-0.02506,0.1479,-0.02518,1,0.005,1000,0,0,0
-0.02506,0.1479,0.02518,1,0.005,1000,0,0,0
0.01939,0.148,0.02963,1,0.005,1000,0,0,0
0.01939,0.148,-0.02963,1,0.005,1000,0,0,0
-0.03216,0.1428,-0.04161,1,0.005,1000,0,0,0
-0.03216,0.1428,0.04161,1,0.005,1000,0,0,0
0.04171,0.1427,-0.03229,1,0.005,1000,0,0,0
0.04171,0.1427,0.03229,1,0.005,1000,0,0,0
-0.02965,0.148,-0.01939,1,0.005,1000,0,0,0
-0.02965,0.148,0.01939,1,0.005,1000,0,0,0
0.02979,0.148,0.01942,1,0.005,1000,0,0,0
0.02979,0.148,-0.01942,1,0.005,1000,0,0,0
-0.008333,0.1518,-0.008333,1,0.005,1000,0,0,0
0.008333,0.1518,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1518,0.008333,1,0.005,1000,0,0,0
0.008333,0.1518,0.008333,1,0.005,1000,0,0,0
-0.01943,0.148,0.0298,1,0.005,1000,0,0,0
-0.01943,0.148,-0.0298,1,0.005,1000,0,0,0
0.03347,0.1458,0.02862,1,0.005,1000,0,0,0
0.03348,0.1458,-0.02861,1,0.005,1000,0,0,0
-0.02858,0.1458,-0.03343,1,0.005,1000,0,0,0
-0.02858,0.1458,0.03343,1,0.005,1000,0,0,0
0.02857,0.1459,0.03331,1,0.005,1000,0,0,0
0.02857,0.1459,-0.03331,1,0.005,1000,0,0,0
0.03827,0.1455,-0.02436,1,0.005,1000,0,0,0
0.03827,0.1455,0.02436,1,0.005,1000,0,0,0
0.02439,0.1455,-0.03811,1,0.005,1000,0,0,0
0.02439,0.1455,0.03812,1,0.005,1000,0,0,0
-0.03326,0.146,-0.02854,1,0.005,1000,0,0,0
-0.03326,0.146,0.02854,1,0.005,1000,0,0,0
-0.02435,0.1455,-0.03824,1,0.005,1000,0,0,0
-0.02435,0.1455,0.03824,1,0.005,1000,0,0,0
-0.002778,0.1518,-0.01389,1,0.005,1000,0,0,0
0.002778,0.1518,-0.01389,1,0.005,1000,0,0,0
-0.01389,0.1518,-0.002778,1,0.005,1000,0,0,0
0.01389,0.1518,-0.002778,1,0.005,1000,0,0,0
-0.01389,0.1518,0.002778,1,0.005,1000,0,0,0
0.01389,0.1518,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1518,0.01389,1,0.005,1000,0,0,0
0.002778,0.1518,0.01389,1,0.005,1000,0,0,0
-0.03809,0.1456,-0.02437,1,0.005,1000,0,0,0
-0.03809,0.1456,0.02437,1,0.005,1000,0,0,0
-0.008333,0.1518,-0.01389,1,0.005,1000,0,0,0
0.008333,0.1518,-0.01389,1,0.005,1000,0,0,0
-0.01389,0.1518,-0.008333,1,0.005,1000,0,0,0
0.01389,0.1518,-0.008333,1,0.005,1000,0,0,0
-0.01389,0.1518,0.008333,1,0.005,1000,0,0,0
0.01389,0.1518,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1518,0.01389,1,0.005,1000,0,0,0
0.008333,0.1518,0.01389,1,0.005,1000,0,0,0
-0.04402,0.1464,0.00277,1,0.005,1000,0,0,0
-0.04402,0.1464,-0.00277,1,0.005,1000,0,0,0
0.00278,0.1464,0.04416,1,0.005,1000,0,0,0
0.00278,0.1464,-0.04416,1,0.005,1000,0,0,0
-0.002778,0.1464,-0.04416,1,0.005,1000,0,0,0
-0.002778,0.1464,0.04416,1,0.005,1000,0,0,0
0.04428,0.1464,0.002778,1,0.005,1000,0,0,0
0.04428,0.1464,-0.002778,1,0.005,1000,0,0,0
-0.04397,0.1463,-0.008345,1,0.005,1000,0,0,0
-0.04397,0.1463,0.008345,1,0.005,1000,0,0,0
-0.002778,0.1518,-0.01944,1,0.005,1000,0,0,0
0.002778,0.1518,-0.01944,1,0.005,1000,0,0,0
-0.01389,0.1518,-0.01389,1,0.005,1000,0,0,0
0.01389,0.1518,-0.01389,1,0.005,1000,0,0,0
-0.01944,0.1518,-0.002778,1,0.005,1000,0,0,0
0.01944,0.1518,-0.002778,1,0.005,1000,0,0,0
-0.01944,0.1518,0.002778,1,0.005,1000,0,0,0
0.01944,0.1518,0.002778,1,0.005,1000,0,0,0
-0.01389,0.1518,0.01389,1,0.005,1000,0,0,0
0.01389,0.1518,0.01389,1,0.005,1000,0,0,0
-0.002778,0.1518,0.01944,1,0.005,1000,0,0,0
0.002778,0.1518,0.01944,1,0.005,1000,0,0,0
-0.008328,0.1463,-0.04411,1,0.005,1000,0,0,0
-0.008328,0.1463,0.04411,1,0.005,1000,0,0,0
0.04424,0.1463,0.008328,1,0.005,1000,0,0,0
0.04424,0.1463,-0.008328,1,0.005,1000,0,0,0
0.008333,0.1464,-0.04413,1,0.005,1000,0,0,0
0.008333,0.1464,0.04413,1,0.005,1000,0,0,0
-0.04384,0.1462,-0.01392,1,0.005,1000,0,0,0
-0.04384,0.1462,0.01392,1,0.005,1000,0,0,0
-0.008333,0.1518,-0.01944,1,0.005,1000,0,0,0
0.008333,0.1518,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1518,-0.008333,1,0.005,1000,0,0,0
0.01944,0.1518,-0.008333,1,0.005,1000,0,0,0
-0.01944,0.1518,0.008333,1,0.005,1000,0,0,0
0.01944,0.1518,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1518,0.01944,1,0.005,1000,0,0,0
0.008333,0.1518,0.01944,1,0.005,1000,0,0,0
-0.0415,0.1428,-0.03726,1,0.005,1000,0,0,0
-0.04151,0.1428,0.03726,1,0.005,1000,0,0,0
-0.01392,0.1462,0.044,1,0.005,1000,0,0,0
-0.01392,0.1462,-0.044,1,0.005,1000,0,0,0
0.04416,0.1462,-0.01391,1,0.005,1000,0,0,0
0.04416,0.1462,0.01391,1,0.005,1000,0,0,0
0.01391,0.1462,-0.04404,1,0.005,1000,0,0,0
-0.03715,0.1428,0.04163,1,0.005,1000,0,0,0
0.01391,0.1462,0.04404,1,0.005,1000,0,0,0
-0.03715,0.1428,-0.04163,1,0.005,1000,0,0,0
0.02935,0.1456,0.03816,1,0.005,1000,0,0,0
0.02935,0.1456,-0.03816,1,0.005,1000,0,0,0
-0.0381,0.1456,-0.02931,1,0.005,1000,0,0,0
-0.0381,0.1456,0.02931,1,0.005,1000,0,0,0
0.04173,0.1428,-0.03731,1,0.005,1000,0,0,0
0.04174,0.1428,0.03731,1,0.005,1000,0,0,0
0.03736,0.1428,-0.04167,1,0.005,1000,0,0,0
0.03736,0.1428,0.04167,1,0.005,1000,0,0,0
0.03836,0.1456,0.02927,1,0.005,1000,0,0,0
0.03836,0.1456,-0.02927,1,0.005,1000,0,0,0
-0.02926,0.1457,0.03832,1,0.005,1000,0,0,0
-0.02926,0.1457,-0.03832,1,0.005,1000,0,0,0
-0.03363,0.1461,0.03371,1,0.005,1000,0,0,0
-0.03363,0.1461,-0.03371,1,0.005,1000,0,0,0
-0.01389,0.1518,-0.01944,1,0.005,1000,0,0,0
0.01389,0.1518,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1518,-0.01389,1,0.005,1000,0,0,0
0.01944,0.1518,-0.01389,1,0.005,1000,0,0,0
-0.01944,0.1518,0.01389,1,0.005,1000,0,0,0
0.01944,0.1518,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1518,0.01944,1,0.005,1000,0,0,0
0.01389,0.1518,0.01944,1,0.005,1000,0,0,0
0.03371,0.1461,-0.03363,1,0.005,1000,0,0,0
0.03371,0.1461,0.03363,1,0.005,1000,0,0,0
0.03489,0.1496,-0.002778,1,0.005,1000,0,0,0
0.03489,0.1496,0.002778,1,0.005,1000,0,0,0
-0.002777,0.1497,-0.03479,1,0.005,1000,0,0,0
-0.002777,0.1497,0.03479,1,0.005,1000,0,0,0
0.002782,0.1497,0.03482,1,0.005,1000,0,0,0
0.002782,0.1497,-0.03482,1,0.005,1000,0,0,0
-0.03469,0.1498,-0.002777,1,0.005,1000,0,0,0
-0.03469,0.1498,0.002777,1,0.005,1000,0,0,0
0.03478,0.1496,-0.008349,1,0.005,1000,0,0,0
0.03478,0.1496,0.008349,1,0.005,1000,0,0,0
-0.008351,0.1496,0.03467,1,0.005,1000,0,0,0
-0.008351,0.1496,-0.03467,1,0.005,1000,0,0,0
-0.04384,0.1462,-0.0195,1,0.005,1000,0,0,0
-0.04384,0.1462,0.0195,1,0.005,1000,0,0,0
0.008336,0.1496,0.03467,1,0.005,1000,0,0,0
0.008337,0.1496,-0.03467,1,0.005,1000,0,0,0
-0.01952,0.1462,0.04396,1,0.005,1000,0,0,0
-0.01952,0.1462,-0.04396,1,0.005,1000,0,0,0
0.025,0.1518,-0.002778,1,0.005,1000,0,0,0
0.025,0.1518,0.002778,1,0.005,1000,0,0,0
-0.03455,0.1497,0.008341,1,0.005,1000,0,0,0
-0.03455,0.1497,-0.008341,1,0.005,1000,0,0,0
-0.002778,0.1518,-0.025,1,0.005,1000,0,0,0
-0.002778,0.1518,0.025,1,0.005,1000,0,0,0
0.002778,0.1518,0.025,1,0.005,1000,0,0,0
0.002778,0.1518,-0.025,1,0.005,1000,0,0,0
0.04411,0.1462,0.0195,1,0.005,1000,0,0,0
0.04411,0.1462,-0.0195,1,0.005,1000,0,0,0
0.01953,0.1462,-0.04401,1,0.005,1000,0,0,0
0.01953,0.1462,0.04401,1,0.005,1000,0,0,0
0.03461,0.1494,0.01395,1,0.005,1000,0,0,0
0.03461,0.1494,-0.01395,1,0.005,1000,0,0,0
0.02519,0.1488,-0.03033,1,0.005,1000,0,0,0
0.02519,0.1488,0.03033,1,0.005,1000,0,0,0
-0.01396,0.1494,0.03452,1,0.005,1000,0,0,0
-0.01396,0.1494,-0.03452,1,0.005,1000,0,0,0
-0.025,0.1519,-0.002778,1,0.005,1000,0,0,0
-0.025,0.1519,0.002778,1,0.005,1000,0,0,0
-0.0303,0.1489,-0.0252,1,0.005,1000,0,0,0
-0.0303,0.1489,0.0252,1,0.005,1000,0,0,0
0.01393,0.1494,0.03446,1,0.005,1000,0,0,0
0.01393,0.1494,-0.03446,1,0.005,1000,0,0,0
0.03054,0.1489,-0.02518,1,0.005,1000,0,0,0
0.03054,0.1489,0.02518,1,0.005,1000,0,0,0
-0.03442,0.1495,-0.01394,1,0.005,1000,0,0,0
-0.03442,0.1495,0.01394,1,0.005,1000,0,0,0
0.025,0.1518,-0.008333,1,0.005,1000,0,0,0
0.025,0.1518,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1518,-0.025,1,0.005,1000,0,0,0
-0.008333,0.1518,0.025,1,0.005,1000,0,0,0
0.008333,0.1518,0.025,1,0.005,1000,0,0,0
0.008333,0.1518,-0.025,1,0.005,1000,0,0,0
-0.02517,0.1489,-0.03051,1,0.005,1000,0,0,0
-0.02517,0.1489,0.03051,1,0.005,1000,0,0,0
-0.025,0.1518,0.008333,1,0.005,1000,0,0,0
-0.025,0.1518,-0.008333,1,0.005,1000,0,0,0
-0.01944,0.1518,-0.01944,1,0.005,1000,0,0,0
0.01944,0.1518,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1518,0.01944,1,0.005,1000,0,0,0
0.01944,0.1518,0.01944,1,0.005,1000,0,0,0
-0.01389,0.1518,-0.025,1,0.005,1000,0,0,0
0.01389,0.1518,-0.025,1,0.005,1000,0,0,0
-0.025,0.1518,-0.01389,1,0.005,1000,0,0,0
0.025,0.1518,-0.01389,1,0.005,1000,0,0,0
-0.025,0.1518,0.01389,1,0.005,1000,0,0,0
0.025,0.1518,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1518,0.025,1,0.005,1000,0,0,0
0.01389,0.1518,0.025,1,0.005,1000,0,0,0
0.03471,0.1493,-0.0196,1,0.005,1000,0,0,0
0.03471,0.1493,0.0196,1,0.005,1000,0,0,0
-0.01962,0.1493,-0.03465,1,0.005,1000,0,0,0
-0.01962,0.1493,0.03465,1,0.005,1000,0,0,0
0.01957,0.1494,0.0345,1,0.005,1000,0,0,0
0.01957,0.1494,-0.0345,1,0.005,1000,0,0,0
-0.03444,0.1494,0.01957,1,0.005,1000,0,0,0
-0.03444,0.1494,-0.01957,1,0.005,1000,0,0,0
-0.04386,0.1462,0.0247,1,0.005,1000,0,0,0
-0.04386,0.1462,-0.0247,1,0.005,1000,0,0,0
0.0248,0.1463,-0.04401,1,0.005,1000,0,0,0
0.0248,0.1463,0.04401,1,0.005,1000,0,0,0
-0.02443,0.1463,-0.04406,1,0.005,1000,0,0,0
-0.02443,0.1463,0.04406,1,0.005,1000,0,0,0
0.0442,0.1463,0.02442,1,0.005,1000,0,0,0
0.0442,0.1463,-0.02442,1,0.005,1000,0,0,0
0.0387,0.1461,-0.0342,1,0.005,1000,0,0,0
0.0387,0.1461,0.0342,1,0.005,1000,0,0,0
0.03426,0.1462,0.03859,1,0.005,1000,0,0,0
0.03426,0.1462,-0.03859,1,0.005,1000,0,0,0
-0.03416,0.1462,-0.03872,1,0.005,1000,0,0,0
-0.03416,0.1462,0.03872,1,0.005,1000,0,0,0
-0.0386,0.1462,-0.03422,1,0.005,1000,0,0,0
-0.0386,0.1462,0.03422,1,0.005,1000,0,0,0
-0.01944,0.1518,-0.025,1,0.005,1000,0,0,0
0.01944,0.1518,-0.025,1,0.005,1000,0,0,0
-0.025,0.1518,-0.01944,1,0.005,1000,0,0,0
0.025,0.1518,-0.01944,1,0.005,1000,0,0,0
-0.025,0.1518,0.01944,1,0.005,1000,0,0,0
0.025,0.1518,0.01944,1,0.005,1000,0,0,0
-0.01944,0.1518,0.025,1,0.005,1000,0,0,0
0.01944,0.1518,0.025,1,0.005,1000,0,0,0
0.04069,0.1498,-0.002778,1,0.005,1000,0,0,0
0.04069,0.1498,0.002778,1,0.005,1000,0,0,0
-0.04373,0.146,0.02963,1,0.005,1000,0,0,0
-0.04373,0.146,-0.02963,1,0.005,1000,0,0,0
0.002778,0.1499,0.04063,1,0.005,1000,0,0,0
0.002778,0.1499,-0.04063,1,0.005,1000,0,0,0
-0.002778,0.1499,-0.04063,1,0.005,1000,0,0,0
-0.002778,0.1499,0.04063,1,0.005,1000,0,0,0
0.04402,0.1461,0.02938,1,0.005,1000,0,0,0
0.04402,0.1461,-0.02938,1,0.005,1000,0,0,0
-0.02938,0.1461,0.04391,1,0.005,1000,0,0,0
-0.02938,0.1461,-0.04391,1,0.005,1000,0,0,0
0.02973,0.1461,0.04389,1,0.005,1000,0,0,0
0.02973,0.1461,-0.0439,1,0.005,1000,0,0,0
-0.0406,0.15,-0.002777,1,0.005,1000,0,0,0
-0.0406,0.15,0.002777,1,0.005,1000,0,0,0
0.04069,0.1498,-0.008333,1,0.005,1000,0,0,0
0.04069,0.1498,0.008333,1,0.005,1000,0,0,0
-0.008335,0.1499,0.04063,1,0.005,1000,0,0,0
-0.008335,0.1499,-0.04063,1,0.005,1000,0,0,0
0.008334,0.1499,-0.04062,1,0.005,1000,0,0,0
0.008334,0.1499,0.04062,1,0.005,1000,0,0,0
-0.04061,0.15,0.008338,1,0.005,1000,0,0,0
-0.04061,0.15,-0.008338,1,0.005,1000,0,0,0
0.02534,0.1495,-0.03529,1,0.005,1000,0,0,0
0.02534,0.1495,0.03529,1,0.005,1000,0,0,0
0.03096,0.1494,-0.03084,1,0.005,1000,0,0,0
0.03096,0.1494,0.03084,1,0.005,1000,0,0,0
-0.03524,0.1495,-0.02534,1,0.005,1000,0,0,0
0.03547,0.1495,0.02538,1,0.005,1000,0,0,0
-0.03524,0.1495,0.02534,1,0.005,1000,0,0,0
0.03547,0.1495,-0.02538,1,0.005,1000,0,0,0
-0.0308,0.1495,0.03092,1,0.005,1000,0,0,0
-0.03079,0.1495,-0.03092,1,0.005,1000,0,0,0
-0.02542,0.1495,-0.03547,1,0.005,1000,0,0,0
-0.02542,0.1495,0.03547,1,0.005,1000,0,0,0
